id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
819,10000,3,5.32,301.15,A,A1,955,10+ years,0,80000,0,2015/6/1,0,2,614,3,12.21,0,820,824,12,0,0,2554,3.6,34,0,0,Nov-86,5,1,0,2,3,3,5,13,8,10,23,3,12,0,0,0,2
820,7925,3,20.8,297.77,E,E1,279530,8 years,2,88000,2,2013/8/1,0,9,347,14,20.59,0,660,664,10,0,0,6135,68.9,40,1,0,Jun-03,35243,1,0,1,7,7,1,3,27,7,12,7,10,0,0,0,3
821,11000,5,14.49,258.76,C,C4,588,10+ years,1,58000,1,2014/10/1,0,0,343,27,14.98,0,675,679,7,0,0,7708,51.4,28,1,0,Sep-03,0,1,0,4,4,4,5,8,16,6,12,4,7,0,0,0,3
822,35000,3,14.65,1207.3,C,C5,68235,10+ years,0,118057,2,2015/5/1,0,0,132,12,27.4,0,715,719,11,0,0,33839,95.1,26,0,0,Nov-94,0,1,0,5,5,5,5,6,12,5,11,5,11,0,0,0,1
823,3200,3,8.18,100.55,B,B1,4589,5 years,2,49000,2,2015/2/1,0,2,85,19,14.99,0,715,719,13,1,1,3274,22.3,19,1,0,Dec-06,5,1,0,2,5,5,3,6,5,10,14,5,13,0,0,0,5
824,4200,3,13.33,142.19,C,C3,78979,10+ years,1,52000,2,2015/5/1,0,8,619,11,27.05,0,680,684,11,0,0,19493,81.6,20,1,0,Jul-04,9,1,0,2,10,10,2,6,4,10,16,10,11,0,0,0,0
825,10000,3,11.39,329.24,B,B3,82607,5 years,0,112000,0,2017/4/1,0,0,480,8,13.66,0,675,679,10,1,1,12502,63.5,15,1,0,May-04,0,1,0,4,8,8,4,4,6,8,8,8,10,0,0,0,1
826,16000,3,13.99,546.77,C,C4,29832,4 years,1,56000,1,2015/10/1,1,0,72,10,17.98,0,710,714,8,0,0,19210,52.1,14,0,0,Jul-07,0,1,0,3,4,4,4,4,6,7,8,4,8,0,0,0,1
827,18000,3,6.97,555.55,A,A3,38,10+ years,0,70000,1,2016/3/1,0,0,161,14,27.81,0,690,694,11,0,0,32388,87.8,27,0,0,Aug-90,0,1,0,7,9,9,7,15,2,9,21,9,11,0,0,0,1
828,10000,3,11.99,332.1,C,C1,515,4 years,1,55000,1,2016/1/1,0,0,102,26,15.84,0,670,674,8,1,1,6378,67.1,25,0,0,Apr-98,0,1,1,2,6,6,2,6,2,7,19,6,8,0,0,0,3
829,5000,3,11.39,164.62,B,B3,249714,3 years,0,52000,0,2017/1/1,0,3,212,7,17.24,0,705,709,11,0,0,12930,46.2,15,0,0,Nov-11,3,1,0,6,7,7,7,8,2,9,11,7,11,0,0,0,1
830,3000,3,6.97,92.6,A,A3,351,10+ years,0,74300,1,2016/3/1,0,2,196,14,19.92,0,690,694,9,0,0,4831,27.8,24,0,0,Nov-04,5,1,0,3,4,4,3,5,15,4,8,4,9,0,0,0,3
831,3700,3,18.99,135.61,E,E3,184,1 year,0,53000,2,2015/12/1,0,1,299,0,33.02,0,690,694,8,2,0,4989,87.5,20,0,0,Jan-89,1,1,1,2,4,4,2,4,11,4,6,4,8,0,0,0,2
832,15000,3,6.03,456.54,A,A1,17004,10+ years,1,57575,0,2014/7/1,0,4,541,3,13.34,1,710,714,11,0,0,11182,51.5,23,0,0,Sep-93,4,1,0,2,5,5,3,5,8,8,15,5,11,0,0,1,0
833,16000,5,12.59,360.7,C,C2,22746,3 years,0,70000,1,2015/11/1,0,0,483,3,19.37,0,730,734,7,0,0,8049,47.3,13,0,0,Dec-04,0,1,0,1,3,3,2,3,2,4,6,3,7,0,0,0,3
834,24000,3,5.32,722.76,A,A1,588,10+ years,0,108000,0,2015/11/1,0,2,19,14,20.59,0,765,769,24,0,0,27723,24.4,46,0,0,Dec-88,5,1,0,15,15,15,18,23,11,21,29,16,24,0,0,0,4
835,11400,5,11.67,251.69,B,B4,807,3 years,1,42000,0,2014/5/1,0,4,91,7,23.29,0,720,724,13,0,0,9378,32.6,24,1,0,Feb-05,4,1,0,3,7,7,5,8,6,10,16,7,13,0,0,0,1
836,5000,3,6.68,153.66,A,A3,61521,< 1 year,1,60000,0,2015/4/1,0,4,167,8,13.69,0,675,679,9,0,0,13073,17.9,27,0,0,May-97,4,1,2,5,6,6,6,11,6,8,17,6,9,0,0,0,2
837,10500,3,12.69,352.23,C,C2,10906,4 years,1,48000,1,2015/7/1,0,0,479,8,16.83,0,675,679,5,1,1,7859,59.5,31,0,0,Jul-91,0,1,1,3,3,3,4,8,9,4,16,3,5,0,0,0,3
838,11000,3,14.3,377.56,C,C1,161,10+ years,0,82000,1,2013/10/1,0,0,291,23,13.61,0,675,679,7,1,1,5293,99.9,19,1,0,Aug-00,1481,1,0,2,3,3,3,6,8,4,9,3,7,0,0,0,0
839,13000,3,17.77,468.49,D,D1,234754,3 years,0,60000,2,2013/2/1,0,1,232,13,18.5,0,705,709,18,1,0,11024,51.3,32,1,0,Apr-02,47378,1,0,7,8,8,7,8,20,9,11,8,18,0,0,0,7
840,30000,3,7.39,931.68,A,A4,7226,4 years,2,250000,1,2016/4/1,1,4,51,13,16.79,0,740,744,14,0,0,62300,55.4,31,0,0,Apr-90,4,1,0,5,5,5,6,10,11,8,17,5,14,0,0,0,1
841,8400,3,11.49,276.96,B,B5,22995,6 years,0,47840,1,2016/12/1,0,0,469,27,12.87,0,715,719,17,0,0,4945,33.9,24,0,0,Dec-02,0,1,1,2,3,3,3,6,14,5,9,3,17,0,0,0,2
842,10000,5,11.99,222.4,B,B5,475,10+ years,0,86000,0,2017/10/1,0,2,111,8,10.98,0,705,709,8,1,1,47700,22.7,18,0,0,Aug-01,5,1,0,1,2,2,3,4,8,5,9,2,8,0,0,0,3
843,35000,3,6.99,1080.54,A,A2,29,10+ years,0,195000,1,2017/3/1,0,0,370,13,9.16,0,765,769,31,0,0,30081,17.1,48,0,0,Apr-97,0,1,0,12,16,16,16,18,6,28,37,16,31,0,0,0,5
844,35000,5,17.57,880.61,D,D2,256965,4 years,0,80000,2,2013/12/1,0,4,621,43,11.18,2,695,699,15,0,0,4387,31.8,63,1,0,Sep-98,6478,1,0,2,5,5,3,14,25,9,31,5,15,0,0,0,3
845,12000,3,13.05,404.62,B,B5,224308,1 year,0,46000,2,2013/7/1,0,0,416,19,31.12,0,685,689,10,0,0,11276,72.2,28,0,0,Apr-01,0,1,0,4,4,4,5,12,10,5,17,4,10,0,0,0,2
846,33000,3,5.32,993.79,A,A1,11717,10+ years,0,130000,1,2016/3/1,0,0,386,19,16.76,0,735,739,21,0,0,36786,36.5,47,0,0,Sep-92,0,1,0,5,13,13,7,20,11,17,34,13,21,0,0,0,4
847,9600,3,13.67,326.57,C,C3,133557,5 years,1,34373,0,2016/4/1,0,0,84,19,32.54,2,685,689,21,0,0,4991,35.6,39,0,0,May-01,2,1,0,5,8,8,6,10,19,9,20,8,21,0,0,0,1
848,30000,5,19.53,787,D,D5,153403,6 years,0,69300,1,2016/3/1,0,0,19,14,18.61,0,690,694,11,0,0,3648,22,22,0,0,Jun-04,0,1,0,3,4,4,3,5,11,4,6,4,11,0,0,0,3
849,13000,3,10.75,424.07,B,B4,126738,2 years,1,95000,2,2016/6/1,0,4,318,14,17.99,0,715,719,15,0,0,8335,44.6,19,1,0,Oct-10,4,1,0,2,8,8,6,10,2,13,17,8,15,0,0,0,3
850,7000,3,12.62,234.58,C,C1,14354,10+ years,0,103651,1,2017/7/1,0,0,540,13,26.14,0,690,694,19,0,0,86380,86.6,60,0,0,May-86,0,1,0,5,11,11,6,12,26,15,33,11,19,0,0,0,5
851,6925,3,25.82,278.35,E,E4,132,2 years,1,33000,2,2017/7/1,0,3,33,22,21.96,1,670,674,8,1,1,4088,30.5,21,1,0,Nov-06,3,1,0,3,7,7,3,8,6,7,14,7,8,0,0,0,1
852,15350,3,11.99,509.77,C,C1,5414,1 year,1,30720,2,2016/3/1,0,4,605,48,16.52,0,725,729,9,0,0,1986,12.5,11,0,0,Sep-09,4,1,0,3,4,4,5,6,4,6,7,4,9,0,0,0,2
853,5000,3,11.53,164.96,B,B5,92080,3 years,1,48000,2,2015/3/1,0,0,74,30,5.33,0,670,674,10,0,0,4974,42.5,11,1,0,Dec-05,0,1,0,6,7,7,6,6,0,10,11,7,10,0,0,0,1
854,19575,5,18.25,499.75,D,D3,3888,10+ years,0,70000,2,2014/4/1,0,2,36,13,24.62,0,665,669,7,1,1,3137,51,21,0,0,Dec-98,5,1,0,2,5,5,5,9,6,5,15,3,7,,0,0,2
855,10000,3,11.53,329.91,B,B5,36282,2 years,1,64000,1,2015/4/1,0,0,116,14,20.36,3,660,664,8,0,0,7068,48.4,17,1,0,Sep-05,0,1,4,3,4,4,3,3,11,4,6,4,8,0,0,3,2
856,36000,5,13.59,830.03,C,C2,32,1 year,0,49700,2,2018/2/1,1,5,396,7,32.65,0,740,744,15,0,0,4557,13.4,32,0,1,Apr-03,6,1,0,2,5,5,5,8,13,11,16,5,15,0,0,0,5
857,15000,3,9.99,483.94,B,B1,49,8 years,1,54600,0,2013/10/1,0,0,304,8,4.75,0,705,709,9,0,0,7537,28.4,11,1,0,Jan-07,70,1,0,4,8,8,4,4,1,9,10,8,9,0,0,0,0
858,10000,3,14.33,343.39,C,C5,18194,10+ years,0,51000,2,2015/11/1,0,0,500,27,21.53,8,675,679,12,1,1,5872,37,35,0,0,Sep-92,0,1,1,6,10,10,8,15,11,10,23,7,12,,0,8,6
859,7200,3,11.44,237.23,B,B4,185,4 years,1,20000,2,2015/2/1,0,4,111,8,29.19,0,660,664,4,0,0,8737,79.4,7,1,0,Jun-96,4,1,0,3,3,3,3,5,1,4,6,3,4,0,0,0,0
860,12000,5,12.99,272.98,C,C1,225476,5 years,1,81500,0,2011/9/1,0,0,17,13,16.83,0,700,704,11,0,0,26496,61.6,14,1,0,Dec-99,71,1,,,,,,,,,,,,,,,
861,16000,3,12.49,535.19,B,B5,182289,1 year,1,80000,0,2014/7/1,0,0,186,9,8.75,0,680,684,9,1,1,7131,58,18,1,0,Sep-02,0,1,0,5,6,6,7,7,5,6,13,3,9,,0,0,3
862,21000,3,10.42,681.76,B,B3,14595,10+ years,1,67800,0,2018/1/1,0,0,97,12,16.34,2,690,694,32,0,0,13088,40.6,80,1,0,Feb-83,0,1,10,8,11,11,9,14,45,19,33,11,32,0,0,0,1
863,8400,3,7.26,260.37,A,A4,21873,10+ years,0,49108.49,0,2015/8/1,0,0,493,42,9.85,0,750,754,10,0,0,5672,25.2,14,0,0,Jun-07,0,1,0,2,4,4,2,2,4,7,8,4,10,0,0,0,1
864,8400,3,9.17,267.79,B,B2,368,4 years,2,100000,0,2015/12/1,0,4,2,2,8,0,660,664,10,1,1,6380,32.1,26,0,0,Apr-04,4,1,0,5,5,5,7,14,4,9,19,5,8,0,0,0,0
865,18000,5,14.46,423.14,C,C4,132635,10+ years,1,77000,0,2016/5/1,1,4,708,13,10.38,0,665,669,12,0,0,23574,82.1,21,1,0,Nov-98,4,1,0,4,8,8,4,4,10,9,11,8,12,0,0,0,1
866,16200,3,17.57,582.19,D,D4,32,4 years,1,45000,0,2015/7/1,0,1,720,0,10.46,0,700,704,8,0,0,4207,30.7,11,1,0,Nov-07,1,1,0,3,4,4,5,6,3,7,8,4,8,0,0,0,2
867,4000,3,15.31,139.27,C,C5,3327,1 year,0,76000,1,2016/4/1,1,7,356,32,12.35,2,665,669,3,1,1,66,11,14,1,0,Mar-91,8,1,2,1,1,1,1,3,6,1,6,1,3,0,0,2,1
868,16000,3,12.29,533.65,C,C1,82,4 years,1,95000,0,2015/2/1,0,4,4,3,21.23,0,675,679,15,0,0,26613,69.3,16,1,0,Sep-10,4,1,0,6,8,8,9,9,3,13,13,8,15,0,0,0,2
869,25000,5,13.33,573.06,C,C3,364,10+ years,0,123500,2,2015/3/1,1,0,27,12,5.68,0,725,729,7,0,0,23507,91.8,17,0,0,Apr-96,0,1,0,2,2,2,3,4,3,5,9,2,7,0,0,0,2
870,16000,3,5.32,481.84,A,A1,54,,0,70000,0,2016/1/1,0,0,431,20,16.48,0,745,749,12,0,0,10314,40.9,29,0,0,Nov-90,0,1,0,1,3,3,3,10,1,8,23,3,12,0,0,0,1
871,10000,3,5.32,301.15,A,A1,21660,10+ years,2,91000,0,2016/4/1,0,0,149,22,4.54,0,695,699,11,0,0,13628,47.8,22,0,0,Sep-01,0,1,3,3,5,5,3,8,3,8,16,5,11,0,0,0,3
872,13600,3,13.99,464.75,C,C4,18757,1 year,0,80000,1,2015/3/1,0,0,64,14,29.63,1,670,674,11,0,0,13851,65,19,1,0,Aug-96,0,1,0,2,4,4,4,5,9,4,8,4,11,,0,0,4
873,20000,3,9.75,643,B,B3,54,,2,61000,2,2016/4/1,0,0,540,13,39.7,0,735,739,10,0,0,131991,73,30,1,0,Aug-00,0,1,0,5,8,8,16,16,6,8,24,4,10,,0,0,1
874,15000,3,11.49,494.57,B,B5,148,2 years,1,90000,0,2016/7/1,1,0,111,8,25.09,0,700,704,12,0,0,46739,90.6,20,0,0,Jun-01,0,1,0,8,8,8,8,10,4,10,16,8,12,0,0,0,0
875,35000,3,18.99,1282.79,E,E1,3,4 years,0,106900,2,2014/10/1,0,0,255,9,30.8,0,680,684,8,0,0,14,0.4,28,1,0,Mar-96,0,1,2,1,1,1,3,6,15,3,11,1,8,0,0,0,4
876,15000,3,14.46,516.03,C,C4,515,10+ years,2,125000,0,2016/3/1,0,9,499,13,5.44,0,710,714,13,0,0,6215,17.8,25,0,0,Mar-04,10,1,0,1,5,5,1,3,5,11,17,5,13,0,0,0,2
877,5000,3,7.21,154.87,A,A3,1824,9 years,0,95000,0,2018/8/1,0,0,136,8,13.91,0,670,674,21,1,1,3872,8.2,31,0,0,Oct-00,0,1,0,8,11,11,11,11,5,20,23,11,21,0,0,0,2
878,9000,3,16.29,317.71,D,D1,80,3 years,1,45000,1,2016/6/1,1,0,136,8,40.47,0,680,684,35,0,0,10257,38.4,54,0,0,Aug-02,0,1,1,2,8,8,2,4,33,10,19,8,35,0,0,0,2
879,10000,3,16.29,353.01,D,D2,193313,10+ years,2,56000,0,2014/7/1,0,0,100,4,3.77,3,665,669,9,1,1,3610,55.5,23,0,0,Dec-99,0,1,1,3,5,5,4,10,2,8,16,5,9,0,0,0,3
880,27500,3,5.32,828.16,A,A1,32,10+ years,0,113900,2,2015/7/1,0,0,328,3,7.27,0,780,784,20,0,0,27335,23.5,34,0,0,Oct-84,0,1,0,8,10,10,13,17,4,19,26,10,20,0,0,0,0
881,22500,5,13.99,523.42,C,C3,361636,3 years,0,45000,0,2016/7/1,0,2,45,21,10.94,0,770,774,15,0,0,5128,11.7,31,0,0,Dec-02,5,1,0,4,7,7,7,9,10,13,18,7,15,0,0,0,3
882,20000,5,9.75,422.49,B,B3,5485,< 1 year,0,45000,0,2016/5/1,0,2,574,26,14.08,0,730,734,9,1,0,8089,17.1,14,0,0,Jul-04,5,1,0,2,2,2,6,7,4,7,9,2,9,0,0,0,3
883,5000,3,12.79,167.97,C,C1,360406,10+ years,0,84250,2,2016/7/1,0,5,857,17,33.25,0,695,699,13,0,0,23735,68.6,47,0,0,Sep-00,6,1,0,1,5,5,1,4,29,6,16,5,13,0,0,0,3
884,15000,3,9.75,482.25,B,B3,129253,4 years,2,95000,1,2016/5/1,0,0,167,8,6.42,0,660,664,10,1,1,15108,74.4,14,1,0,Mar-02,0,1,0,6,6,6,9,9,1,10,12,6,10,0,0,0,1
885,7200,3,11.67,238.01,B,B4,152,< 1 year,2,35000,0,2014/7/1,0,0,324,10,12.65,0,670,674,13,0,0,7321,45.2,30,0,0,Mar-03,0,1,0,3,5,5,4,4,19,11,11,5,13,0,0,0,2
886,3000,3,13.35,101.59,C,C2,186514,2 years,1,68000,0,2014/8/1,0,4,171,8,4.37,0,670,674,6,0,0,4139,73.9,7,0,0,Nov-08,4,1,0,2,4,4,2,2,2,4,4,4,6,0,0,0,0
887,4750,3,21,178.96,E,E2,54,,1,17256,2,2013/2/1,0,4,418,45,25.1,0,660,664,8,0,0,13206,62.9,16,0,0,Mar-03,442,1,0,3,6,6,4,8,4,8,12,6,8,0,0,0,1
888,6000,3,8.18,188.52,B,B1,1187,3 years,1,62150,0,2015/10/1,0,4,31,2,15.14,0,695,699,8,0,0,5436,36.5,22,0,0,Aug-07,4,1,0,2,3,3,2,2,13,3,4,3,8,0,0,0,3
889,12000,3,9.17,382.55,B,B1,182566,10+ years,0,78000,1,2014/10/1,0,0,85,19,11.65,0,675,679,8,0,0,4602,56.8,20,1,0,Jan-99,0,1,0,0,3,3,0,1,4,5,14,3,8,0,0,0,2
890,9600,3,12.69,322.04,C,C2,812,3 years,1,62000,2,2015/7/1,1,0,132,12,14.29,0,680,684,14,2,1,2631,16,37,1,0,Mar-95,0,1,1,4,11,11,10,15,7,11,29,4,12,,0,0,5
891,15000,3,13.35,507.95,C,C2,2,< 1 year,1,54000,0,2014/10/1,0,0,177,26,18.92,0,665,669,10,0,0,19525,76.9,12,1,0,Sep-05,0,1,0,5,6,6,7,7,1,9,11,6,10,0,0,0,1
892,30000,3,15.99,1054.57,C,C5,540,5 years,2,65000,1,2017/3/1,1,0,36,13,24.68,0,680,684,22,1,1,39760,66.5,31,0,0,Feb-81,0,1,0,6,14,14,7,7,8,17,22,14,22,0,0,0,2
893,25000,3,6.39,764.98,A,A2,59,4 years,1,121000,2,2015/5/1,0,4,277,8,7.37,0,750,754,2,0,0,21327,85.3,23,0,0,Oct-97,4,1,0,1,1,1,1,4,15,1,8,1,2,0,0,0,0
894,23500,5,14.33,550.84,C,C5,66,3 years,1,54000,0,2015/11/1,0,0,177,26,31.68,0,660,664,18,0,0,22894,52.4,29,0,0,Aug-04,0,1,0,7,8,8,10,12,11,14,18,8,18,0,0,0,2
895,16000,3,10.08,516.88,B,B1,138640,10+ years,2,74000,1,2018/7/1,0,0,615,15,36.93,0,695,699,11,0,0,27857,90.2,29,1,0,Sep-04,0,1,0,4,5,5,4,6,13,5,14,5,11,0,0,0,0
896,10000,3,14.49,344.17,C,C4,198038,2 years,1,59400,1,2014/6/1,0,0,474,14,25.74,0,670,674,16,0,0,17513,56.1,28,0,0,Jul-00,0,1,1,4,11,11,4,10,4,14,24,11,16,0,0,0,4
897,5500,3,6.03,167.4,A,A1,2632,10+ years,0,57000,0,2014/8/1,0,4,438,9,17.71,0,810,814,7,0,0,115179,10.4,24,1,0,Jan-98,4,1,0,3,3,3,4,10,7,5,15,4,6,0,0,0,0
898,9000,3,14.33,309.05,C,C1,291810,10+ years,0,75000,0,2013/6/1,0,4,484,21,11.52,1,680,684,10,0,0,8776,79.8,48,1,0,Nov-92,353,1,0,2,3,3,3,6,28,4,13,4,10,0,0,0,4
899,25000,3,10.99,818.35,B,B3,4108,2 years,1,136678,1,2014/7/1,0,0,245,26,10.29,1,680,684,7,0,0,27444,85.8,17,0,0,Jan-86,0,1,3,5,5,5,5,6,4,5,8,5,7,0,0,1,0
900,13000,3,12.74,436.4,C,C1,375449,10+ years,0,65097,0,2016/10/1,0,0,196,14,10.47,0,690,694,9,1,1,8690,36.2,17,0,0,Feb-04,0,1,0,3,5,5,3,5,5,7,9,5,9,0,0,0,2
901,22000,5,12.99,500.46,C,C1,214,5 years,0,200000,1,2014/10/1,0,0,498,32,10.22,0,675,679,12,0,0,19072,60.2,50,0,0,Aug-99,0,1,6,9,10,10,9,22,15,10,31,10,12,0,0,0,1
902,29700,5,19.52,778.96,D,D4,258103,10+ years,0,66000,2,2013/12/1,0,0,731,0,14.98,0,670,674,9,1,1,20835,73.6,15,1,0,Sep-99,23603,1,0,4,5,5,5,8,1,8,12,5,9,0,0,0,0
903,3200,3,11.39,105.36,B,B3,215809,4 years,0,110000,2,2017/2/1,0,4,607,14,14.26,0,670,674,8,0,0,2314,57.9,42,0,0,Feb-04,4,1,0,1,2,2,2,8,26,5,14,2,8,0,0,0,3
904,15000,3,7.99,469.98,A,A5,38,10+ years,0,70000,1,2017/3/1,0,0,503,8,6.67,0,685,689,9,0,0,14005,46.2,22,0,0,Jul-02,0,1,2,4,5,5,4,7,3,8,15,5,9,0,0,0,1
905,5600,3,24.5,221.18,F,F3,199155,< 1 year,1,18720,2,2014/5/1,0,0,132,12,23.08,0,665,669,6,0,0,3607,62.2,7,0,0,Nov-10,0,1,0,2,4,4,2,2,2,4,5,4,6,0,0,0,1
906,17200,5,10.75,371.83,B,B4,127140,6 years,1,60000,0,2016/6/1,1,4,191,5,20.02,0,700,704,26,0,0,15441,30.8,63,0,0,Sep-98,4,1,1,6,9,9,8,16,31,13,30,9,26,0,0,0,4
907,5600,3,11.67,185.12,B,B4,385,3 years,1,49040,1,2014/10/1,0,0,104,23,33.48,0,665,669,16,0,0,21569,66.2,32,1,0,Mar-87,0,1,2,3,4,4,4,7,19,6,13,5,16,0,0,0,2
908,20200,5,20.2,537.43,E,E3,36193,10+ years,1,45000,1,2014/10/1,1,4,644,26,36.93,0,680,684,18,0,0,17326,59.7,43,0,0,Apr-02,4,1,0,8,10,10,9,17,19,12,23,10,18,0,0,0,1
909,4500,3,13.06,151.76,C,C1,67,10+ years,0,46500,0,2018/6/1,0,4,32,21,14.09,0,700,704,13,0,0,11728,29.7,27,0,0,Jan-01,4,1,1,4,5,5,7,12,5,11,20,5,13,0,0,0,7
910,20000,3,12.12,665.44,B,B3,339410,10+ years,0,55000,2,2012/8/1,0,2,542,14,24.42,0,700,704,20,0,0,18392,54.2,60,1,0,Oct-82,5,1,,,,,6,,,,,,20,,,,
911,10000,3,12.99,336.9,C,C2,157286,3 years,1,40000,1,2016/3/1,1,0,38,21,19.14,1,660,664,11,0,0,7116,36.7,14,0,0,Apr-07,0,1,0,7,8,8,8,8,4,10,10,8,11,0,0,0,3
912,25000,3,8.39,787.92,B,B1,1487,3 years,0,79500,0,2016/4/1,0,0,279,17,25.02,0,700,704,10,0,0,34712,59.1,14,0,0,Oct-95,0,1,0,4,7,7,4,5,3,8,9,7,10,0,0,0,1
913,6000,3,17.76,216.2,D,D1,196830,7 years,1,52000,2,2013/10/1,0,5,277,8,30.96,0,710,714,14,0,0,27249,71.1,23,1,0,Feb-85,71,1,0,5,11,11,5,8,7,11,15,11,14,0,0,0,1
914,15000,5,24.99,440.19,F,F4,12525,3 years,0,100000,2,2014/9/1,1,0,351,3,17.28,0,685,689,7,0,0,13387,97.7,19,0,0,Nov-03,0,1,0,2,2,2,2,3,10,3,6,2,7,0,0,0,6
915,7000,3,11.99,232.47,B,B3,62,5 years,0,92000,0,2014/3/1,0,0,314,0,6.95,4,665,669,6,0,0,1736,75.5,27,1,0,Aug-94,0,1,0,2,2,2,3,12,5,4,19,2,6,0,0,0,0
916,16000,3,13.99,546.77,C,C3,2390,10+ years,0,52000,2,2017/3/1,0,0,280,9,7.41,0,665,669,8,1,0,6568,19,10,0,0,Nov-97,0,1,0,2,3,3,5,5,3,7,7,3,8,0,0,0,2
917,7425,3,14.49,255.54,C,C4,255570,8 years,1,48000,1,2016/7/1,1,2,102,26,14.63,0,670,674,9,0,0,4197,37.5,14,0,0,Feb-11,5,1,1,4,8,8,4,4,5,8,9,8,9,0,0,0,2
918,7500,3,11.99,249.08,B,B3,259874,10+ years,1,55000,2,2013/11/1,0,0,275,8,14.07,0,695,699,10,1,1,3601,37.9,21,1,0,Oct-97,38,1,0,1,4,4,3,5,4,7,14,4,10,0,0,0,3
919,9600,3,14.46,330.26,C,C4,19489,1 year,2,28000,0,2016/2/1,0,0,465,19,35.32,0,675,679,16,1,1,3244,27,23,0,0,Aug-86,0,1,0,1,5,5,1,5,10,7,13,5,16,0,0,0,1
920,18400,5,16.55,452.85,D,D2,54978,10+ years,1,40000,1,2015/8/1,0,0,290,18,27.57,0,695,699,8,0,0,26103,49.3,22,0,0,Apr-98,0,1,0,2,4,4,3,7,7,7,13,4,8,0,0,0,1
921,10625,5,12.35,238.24,B,B4,278067,10+ years,1,30488,2,2013/8/1,1,0,240,21,7.99,0,735,739,7,0,0,7574,26.5,12,1,0,Mar-03,0,1,2,1,2,2,4,7,1,7,11,2,7,0,0,0,1
922,11000,3,10.64,358.26,B,B2,219522,10+ years,0,81600,2,2013/8/1,0,0,471,42,27.29,0,705,709,12,1,1,5847,52.2,28,1,0,Nov-99,268,1,0,2,4,4,2,4,16,4,9,4,12,0,0,0,4
923,7650,3,17.57,274.92,D,D4,789,10+ years,1,38000,1,2015/11/1,0,0,267,27,32.25,0,665,669,11,2,0,8793,67.6,27,1,0,Jan-85,0,1,3,2,7,7,2,6,3,8,21,7,11,0,0,0,2
924,18475,5,26.49,558.53,F,F2,28305,< 1 year,1,42000,1,2016/9/1,1,0,275,8,14.57,0,665,669,23,0,0,13071,43,24,0,0,Jan-12,0,1,0,4,14,14,6,6,0,23,24,14,23,0,0,0,5
925,30000,5,15.59,723.03,C,C5,638,10+ years,0,96000,2,2016/8/1,1,0,221,8,6.13,0,695,699,8,0,0,12633,79,22,0,0,Dec-96,0,1,0,3,4,4,3,6,9,6,12,4,8,0,0,0,2
926,21000,3,6.03,639.15,A,A1,301682,10+ years,2,495000,1,2013/5/1,0,6,590,8,0,0,730,734,5,0,0,0,0,26,0,0,Jul-82,607,1,0,0,0,0,2,10,4,5,20,0,5,0,0,0,0
927,15000,5,19.89,396.5,E,E3,168559,3 years,1,42320,1,2016/1/1,0,0,369,21,13.33,0,685,689,5,0,0,3178,26.7,6,1,0,Jul-12,0,1,0,2,2,2,2,2,2,4,4,2,5,0,0,0,1
928,9000,3,13.49,305.38,C,C2,12799,1 year,1,85000,1,2016/9/1,0,0,264,30,29.62,0,690,694,19,0,0,7750,48.7,23,1,0,Feb-10,0,1,0,4,5,5,4,4,17,6,6,5,19,0,0,0,5
929,24000,5,10.99,521.7,B,B4,1196,10+ years,0,79400,2,2015/4/1,0,4,80,21,23.22,0,710,714,17,0,0,48198,87.3,31,0,0,Apr-97,4,1,0,5,13,13,6,9,5,14,23,13,17,0,0,0,1
930,15400,5,14.65,363.55,C,C5,4887,10+ years,1,58000,2,2015/3/1,0,0,143,8,19.53,0,735,739,9,0,0,2057,7.6,18,0,0,Sep-02,0,1,0,3,4,4,3,8,5,6,13,4,9,0,0,0,6
931,14000,5,21.99,386.59,F,F1,97,< 1 year,0,105000,1,2015/12/1,0,4,2,2,10.94,0,665,669,9,0,0,10759,77,30,0,0,May-03,4,1,2,4,4,4,4,14,10,5,16,4,9,0,0,0,4
932,35000,5,13.35,802.65,C,C2,48,10+ years,0,180000,2,2014/9/1,0,4,500,27,30.93,0,670,674,17,0,0,81910,88.2,56,1,0,Aug-88,4,1,0,7,10,10,7,10,27,10,19,10,17,0,0,0,1
933,6200,3,17.86,223.71,D,D5,58736,5 years,2,30000,2,2015/8/1,1,0,581,24,18,0,680,684,6,1,1,2981,67.7,17,0,0,Dec-01,0,1,0,3,4,4,3,5,10,4,7,4,6,0,0,0,1
934,3200,3,11.14,104.98,B,B2,297247,8 years,2,30000,1,2013/5/1,0,0,189,9,20.92,0,720,724,9,1,1,2671,19.6,24,1,0,Oct-00,838,1,0,0,4,4,2,12,6,6,17,4,9,0,0,0,2
935,14400,3,8.99,457.85,B,B1,3384,4 years,1,47000,0,2016/9/1,0,0,390,13,13.64,0,695,699,18,0,0,10190,40,24,1,0,Apr-06,0,1,0,5,7,7,6,6,11,11,13,7,18,0,0,0,4
